player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Terence Davis,daviste02,2020,2692,1262,1.258489522870422,.0296560742805461,1.288145597150969,3.701916631818236,.4029836411727655,4.104900272991002,1.816308121733611,.0414268691100368,1.857734990843648,2.970053562951682,2.681708041258662,.2883455216930199,1.599843949176366,-.21374094760658,1.386103001569786,.1177248440991612
Dewayne Dedmon,dedmode01,2020,1617,774,-5.946456719393664,3.664217727465799,-2.282238991927866,-1.453901019922361,.9609834378309858,-.4929175820913753,-5.356740059505277,3.355166884017945,-2.001573175487333,.2931540571227407,.2931540571227407,0,-4.682292381044107,2.624046100439879,-2.058246280604227,.2616913332903635
Matthew Dellavedova,dellama01,2020,1731,821,-1.382241447059814,1.188751982087512,-.1934894649723023,-2.941465982694218,6.898800134935453,3.957334152241235,-1.747037214257102,2.519051673694748,.7720144594376463,1.475418208330795,1.475418208330795,0,-1.860723559431634,.8108473525331764,-1.049876206898457,.0094969353975158
DeMar DeRozan,derozde01,2020,4867,2316,2.839954867072845,-2.524797973028093,.315156894044752,1.930587563440949,-2.574375845173399,-.6437882817324503,2.778291389128853,-2.69204392542023,.0862474637086232,3.318377652883806,3.318377652883806,0,1.251964589570472,-2.368306519759234,-1.116341930188763,-1.0053324038996
Cheick Diallo,diallch01,2020,1019,479,-1.323464233640844,1.368178206865249,.0447139732244057,-4.091591296945223,-.1179788249564863,-4.209570121901709,-1.995206275237128,1.153050020620572,-.8421562546165557,.4666189219898937,.4666189219898937,0,-1.698710876012491,.3120895311634927,-1.386621344848999,.0808077755824769
Hamidou Diallo,diallha01,2020,1958,914,-3.681985189634818,2.166879352685204,-1.515105836949613,-3.311478899605636,4.106944339418754,.7954654398131173,-3.837061838081549,2.666506378253727,-1.170555459827821,.7312587786435317,.7913901429141236,-.0601313642705918,-4.310343326343177,2.066150541495101,-2.244192784848076,.0779970529659583
Gorgui Dieng,dienggo01,2020,2355,1096,-1.913258476481883,5.001921758529075,3.088663282047193,-6.084153812568995,4.614930524514973,-1.469223288054022,-2.872417757123437,5.23895587352543,2.366538116401994,2.866854396711502,2.866854396711502,0,-2.490864548459462,4.651313005600367,2.160448457140905,.0007968495328867
Spencer Dinwiddie,dinwisp01,2020,4225,1994,3.338192142831535,-2.270729384178455,1.06746275865308,2.405244734192199,-.9965577446875142,1.408686989504685,3.381407271000382,-2.152307727856217,1.229099543144165,4.028874540433671,4.028874540433671,0,3.364957755454428,-2.13900881814401,1.225948937310418,-.4847265116587046
Donte DiVincenzo,divindo01,2020,3514,1575,.364430097378509,2.444715276888782,2.80914537426729,1.853920222504034,2.637990233133141,4.491910455637175,.6687830246625437,2.5431383849281,3.211921409590644,4.814473976298045,4.900762418049517,-.0862884417514721,.8914310538949064,2.627794410684765,3.519225464579672,.5080310339338115
Luka Doncic,doncilu01,2020,4688,2220,8.445336803803885,-.8942033030719225,7.551133500731962,1.281618617029334,-1.207323558301514,.0742950587278199,7.295353606576247,-1.013323047775015,6.282030558801233,10.39040025595722,9.927352081223228,.4630481747339957,7.944004164791304,-1.406845311410632,6.537158853380673,1.364340740135899
Luguentz Dort,dortlu01,2020,1919,917,-3.148241876545183,3.935787139724347,.7875452631791638,.2458295126126335,2.102723977177456,2.34855348979009,-2.637290698158354,3.755535943541656,1.118245245383302,1.820353246937318,1.467366198433808,.3529870485035099,-3.350928230653957,4.142727638615592,.7917994079616343,.2189617852328231
Damyean Dotson,dotsoda01,2020,1767,836,.0803430933242193,-1.600899664026562,-1.520556570702343,-2.389182029358303,1.173247874045261,-1.215934155313042,-.3674164878781119,-1.08350144839608,-1.450917936274192,.5507284667331702,.5507284667331702,0,-1.204428171155293,-2.050511430103544,-3.254939601258836,-.620143944425308
Sekou Doumbouya,doumbse01,2020,1553,754,-5.537263526265275,-3.660811809173701,-9.198075335438975,-2.409711254254031,-4.100716651650116,-6.510427905904148,-5.19688998358896,-3.934964403966038,-9.131854387554998,-2.4301645601569,-2.4301645601569,0,-5.337162990689663,-3.457499778351644,-8.794662769041306,-1.034586899621721
