player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Marquese Chriss,chrisma01,2020,RS,GSW,2554,1196,-1.997654715909743,1.896251220394734,-.1014034955150096,-.1878911336423438,-2.504073181148232,-2.691964314790575,-1.660466295178313,1.171364517464311,-.4891017777140023,1.381307287984251,1.381307287984251,0,-2.076916470614405,1.057201101522753,-1.019715369091652,.1264832427492932
Brandon Clarke,clarkbr01,2020,RS,MEM,2874,1300,.1994532062506644,.4814444250177479,.6808976312684123,.0358080887709311,1.534378827190289,1.57018691596122,.1996299388516157,.7203865445342463,.9200164833858619,2.438139446093112,2.438139446093112,0,-.5209749982609685,.2585305051180877,-.2624444931428808,.166287404065513
Gary Clark,clarkga01,2020,PO,ORL,263,120,2.186323953903296,2.308551288675099,4.494875242578395,-11.15128082279315,-4.205401796412081,-15.35668261920523,-.6066913578079705,1.053887606188868,.4471962483808976,.2000059170873527,0,.2000059170873527,5.045022873917438,2.50211057753342,7.547133451450858,-.9389272323173035
Gary Clark,clarkga01,2020,RS,HOU,466,212,.2545187828042604,-5.910000493036242,-5.655481710231982,3.150058993921974,-2.937390893361943,.2126681005600304,.7912504979171229,-5.685824779041248,-4.894574281124125,-.2314732398565455,-.2314732398565455,0,-.2912570800206247,-5.795071881347734,-6.086328961368359,-.2152727966277483
Gary Clark,clarkga01,2020,RS,ORL,765,355,-1.777054798456334,-.0639583061882845,-1.841013104644619,-5.652768417106467,-1.016705830155106,-6.669474247261573,-2.706280062478836,-.2819480452943561,-2.988228107773192,-.0429367265194971,-.0429367265194971,0,-2.562029421185851,-1.540437649764812,-4.102467070950663,-.5002174342956951
Jordan Clarkson,clarkjo01,2020,PO,UTA,290,146,6.215791164811845,-4.749576945663152,1.466214219148694,1.577454101165969,1.924929390580951,3.502383491746921,5.311434316451399,-3.673029520409393,1.638404796042006,.3340036515802876,0,.3340036515802876,1.344783311066999,-2.443977791450965,-1.099194480383966,-.9390712545144131
Jordan Clarkson,clarkjo01,2020,RS,UTA,2165,1039,2.060776995111092,-1.193912406469843,.8668645886412492,3.752588000939789,-2.08762186545984,1.664966135479949,2.486844484186068,-1.472864082479413,1.013980401706655,1.985997585860848,1.985997585860848,0,1.415542598784682,-1.231631098174425,.1839115006102572,-.4748916989011021
Jordan Clarkson,clarkjo01,2020,RS,CLE,1383,666,4.258367265726616,-2.738873081500627,1.519494184225989,-1.473412026273048,.5219087513009422,-.9515032749721055,3.37437231266914,-2.197394185430054,1.176978127239086,1.326947396477647,1.326947396477647,0,4.344480132766985,-3.272352308478361,1.072127824288624,-.5672415093748782
Nicolas Claxton,claxtni01,2020,RS,BRK,410,187,-1.690912028500005,2.205216800636715,.5143047721367102,-8.097559776462505,-2.577167128189605,-10.67472690465211,-3.114600437937343,1.345300139153192,-1.769300298784151,.0931011245892811,.0931011245892811,0,-3.056246653922519,-1.119631883221237,-4.175878537143756,-.5073057413057633
Chris Clemons,clemoch01,2020,RS,HOU,647,291,-.4202530033775119,-2.216310192729794,-2.636563196107306,-7.595967217518469,-1.961946415825037,-9.557913633343507,-1.956236814142128,-2.298434190102699,-4.254671004244827,-.2260710076041464,-.2260710076041464,0,-1.105033900130333,-2.889438458913197,-3.99447235904353,1.222718303638568
Antonius Cleveland,clevean01,2020,PO,DAL,16,7,-3.741375700121647,5.241838178008207,1.50046247788656,-9.907433186374313,-20.27447193430199,-30.1819051206763,-5.208519590799792,.4978342034391527,-4.710685387360639,-.007338717036205,0,-.007338717036205,-1.739428561837124,2.526163834154813,.786735272317689,1.631526445675382
Antonius Cleveland,clevean01,2020,RS,DAL,98,46,-6.598955631336922,-4.521934179024532,-11.12088981036145,-4.061434192899398,-4.274368495191127,-8.335802688090524,-6.522892429208143,-4.732411201651511,-11.25530363085965,-.1987857388945661,-.1987857388945661,0,-5.59988735025829,-6.478643330173871,-12.07853068043216,-.4229854803188855
Amir Coffey,coffeam01,2020,PO,LAC,15,6,13.62709044075503,5.689064804411219,19.31615524516625,62.28322399702277,20.85877536516071,83.14199936218347,24.56212750286741,9.047085648362701,33.60921315123012,.1174010752575751,0,.1174010752575751,17.51246648977688,7.028208944034873,24.54067543381175,2.293117874055588
Amir Coffey,coffeam01,2020,RS,LAC,347,159,-1.614911846693154,-3.003823969397945,-4.618735816091099,-1.463591004761216,.9135621858612153,-.5500288189000011,-1.74283950097726,-2.428457410821296,-4.171296911798557,-.115278551550582,-.115278551550582,0,-.9191510930036616,-3.066127875295475,-3.985278968299137,-.017367953688715
John Collins,collijo01,2020,RS,ATL,2962,1363,.3525202582307383,-.6806728597857743,-.328152601555036,-1.73239046780429,.9978451602985339,-.7345453075057562,.0033251816211107,-.3088282575324218,-.3055030759113112,1.702265896619596,1.702265896619596,0,.6122824730808031,-.3395600591881681,.272722413892635,.1415346288175408
Zach Collins,colliza01,2020,RS,POR,610,290,-2.820169832845499,2.262296230570827,-.5578736022746713,5.898528775170807,-2.458530504953056,3.439998270217751,-1.190670438191686,1.5002578127381,.3095873745464144,.4523902249513061,.4523902249513061,0,-1.559792848634483,1.522382566993289,-.0374102816411934,-.0677108230848611
Mike Conley,conlemi01,2020,PO,UTA,181,91,11.97706418481685,-1.943283991333292,10.03378019348356,.8608947392604538,.6063882713148077,1.467283010575261,10.12589792948532,-1.554602324439106,8.571295605046219,.5356854998296935,0,.5356854998296935,6.123898299349443,.9179011418637071,7.04179944121315,-1.196478845393578
Mike Conley,conlemi01,2020,RS,UTA,2857,1363,1.375833437397972,-1.710606801964561,-.3347733645665891,-1.381769980647709,-.349372679096197,-1.731142659743906,.8510968678683103,-1.547039369215689,-.6959425013473785,1.424632204833036,1.424632204833036,0,1.062619421989343,-.7700147302972615,.2926046916920815,-.26910824860643
Pat Connaughton,connapa01,2020,PO,MIL,198,88,1.887188197895648,1.340860758947671,3.228048956843319,-7.652500180193249,8.716433090291117,1.063932910097869,.0418104360733086,2.795492506836117,2.837302942909426,.2602022798783479,0,.2602022798783479,-1.462680166898924,.5632117044748431,-.8994684624240811,.5769880206865692
Pat Connaughton,connapa01,2020,RS,MIL,2775,1243,-1.023412037043387,1.281684282423403,.2582722453800161,-1.535231918209311,-2.204082016260388,-3.739313934469699,-1.220196004322752,.5034651270054297,-.7167308773173228,1.284880864526991,1.284880864526991,0,-1.455028051615528,.1840701585172892,-1.270957893098238,-.362258401429749
Quinn Cook,cookqu01,2020,PO,LAL,36,17,5.487298920984605,-5.572177925135041,-.0848790041504355,-13.55274626614856,-23.65859273540603,-37.21133900155458,1.783732560422227,-9.93696144992791,-8.153228889505684,-.0488824349737869,0,-.0488824349737869,-3.347136454838007,-8.236699311898651,-11.58383576673666,1.145279482233258
Quinn Cook,cookqu01,2020,RS,LAL,1097,508,-1.719498593385594,-3.239180601223464,-4.958679194609058,-1.004141784112386,1.360287737891134,.3561459537787488,-1.71419329115485,-2.541045796823428,-4.255239087978278,-.3895296051951281,-.3895296051951281,0,-2.111466249559547,-3.523605937844605,-5.635072187404152,-.1572061376667273
Tyler Cook,cookty01,2020,PO,DEN,7,4,-5.318014778153992,-1.820424354957703,-7.138439133111694,13.83407577727352,44.64249957857937,58.47657535585289,-1.782043756137149,7.999511480862187,6.217467724725038,.0177484980481233,0,.0177484980481233,-3.151841130686764,-6.765605093995157,-9.917446224681921,-6.023095541288827
Tyler Cook,cookty01,2020,RS,CLE,77,35,-.325285710480743,-6.441481237335362,-6.766766947816105,-5.958582930091476,-3.130563989687149,-9.089146919778624,-1.43709393748932,-6.013408370605037,-7.450502308094356,-.083480401456035,-.083480401456035,0,-1.27133645283245,-8.379520939681083,-9.650857392513533,-.5552659192589207
Tyler Cook,cookty01,2020,RS,DEN,39,19,-1.836762628059338,4.372158370168505,2.535395742109166,-3.893850423926269,-7.104071318604809,-10.99792174253108,-2.356033297835654,2.266816031638706,-.0892172661969477,.0255309205268578,.0255309205268578,0,-1.335071646809609,3.003792238791031,1.668720591981422,-1.037841993964097
Robert Covington,covinro01,2020,PO,HOU,230,112,-2.778993544765231,-.4646421511525738,-3.243635695917805,-9.255280440429768,-4.967970497234205,-14.22325093766397,-4.317557738521709,-1.445678113946564,-5.763235852468274,-.177445856884366,0,-.177445856884366,-3.213478132245236,2.02591440719777,-1.187563725047466,-.0780957955244735
Robert Covington,covinro01,2020,RS,HOU,1572,726,-1.410693023341888,3.195843992021099,1.785150968679211,-.1113323407218747,1.921935371982568,1.810603031260693,-1.272491113012189,3.11841682198674,1.845925708974551,1.710940540470503,1.710940540470503,0,.3908696335296575,3.749125262798048,4.139994896327705,.5149580179499419
Robert Covington,covinro01,2020,RS,MIN,3047,1411,-.5397770054005367,1.64245397474557,1.102676969345034,2.571032190658194,.0501725885713575,2.621204779229552,.1069623495915823,1.430788323271157,1.537750672862739,3.101754150396399,3.101754150396399,0,.684455737113045,2.446552420977299,3.131008158090344,.4973649994104685
Allen Crabbe,crabbal01,2020,RS,ATL,1142,522,-1.378470921512997,-3.255912526597733,-4.63438344811073,-5.407479969335641,-1.334716547874642,-6.742196517210283,-2.296249095016393,-2.9793381871074,-5.275587282123793,-.6668409101184379,-.6668409101184379,0,-1.843007684766718,-3.737682685759144,-5.580690370525862,-.8780995521045942
Allen Crabbe,crabbal01,2020,RS,MIN,303,131,-5.657647941977558,-7.046658374937619,-12.70430631691518,-8.044174666292431,-.681853517411702,-8.726028183704132,-6.497502961845997,-6.142835110804973,-12.64033807265097,-.6632461837598796,-.6632461837598796,0,-6.094882110656472,-6.473277149668541,-12.56815926032501,.3419114376256123
Torrey Craig,craigto01,2020,PO,DEN,224,114,-3.742950443052709,-2.732787474117237,-6.475737917169946,-3.668219776878557,-5.438250928204331,-9.106470705082888,-4.070242528647627,-3.336876461357624,-7.407118990005252,-.2770065258749433,0,-.2770065258749433,-3.78016316369084,-4.884987046355286,-8.665150210046127,-.8524220684202697
Torrey Craig,craigto01,2020,RS,DEN,2197,1072,-.2490935659382066,-.1375836145623735,-.3866771805005801,-.5402961506259375,-4.009430631059804,-4.549726781685741,-.3338358099598859,-.9552607613620167,-1.289096571321902,.7939784220617091,.7939784220617091,0,-.3830185955802724,-.5653320547533327,-.9483506503336051,-.6440356964090906
Jamal Crawford,crawfja01,2020,RS,BRK,15,6,24.13544489457617,-10.5063316956249,13.62911319895128,27.98896310479553,.772410760030442,28.76137386482597,26.45001396852605,-8.795987861811595,17.65402610671446,.0625261206443027,.0625261206443027,0,23.81697291008892,-8.412793665357224,15.4041792447317,.1067713463250151
Jae Crowder,crowdja01,2020,PO,MIA,216,102,.9728929177738241,4.109941224437643,5.082834142211467,-16.1130749313565,-.004731965057483,-16.11780689641399,-2.637080865584251,3.314102198697147,.6770213331128963,.187606867583422,0,.187606867583422,-.1148034856848433,1.822118577623081,1.707315091938238,2.014283409205297
Jae Crowder,crowdja01,2020,RS,MEM,2871,1322,-.604100897124705,-.4864282019697967,-1.090529099094502,-.835460822578308,-3.702900450164929,-4.538361272743238,-.6631778469141733,-1.191942654660668,-1.855120501574842,.6063149927571307,.6063149927571307,0,-.5245549440767164,-.5653338029946303,-1.089888747071347,.4622784501233598
Jae Crowder,crowdja01,2020,RS,MIA,1159,553,2.712283891123191,.5581394023296888,3.27042329345288,-.8203510884407295,.311790164761608,-.5085609236791214,2.099838637807993,.5198032871472835,2.619641924955276,1.517509753330077,1.517509753330077,0,2.300456608449363,.87254078930117,3.172997397750533,.1695513682345615
Jarrett Culver,culveja01,2020,RS,MIN,3301,1506,-3.188948405029952,-1.352027291033345,-4.540975696063297,.679659710302752,-.5339703757005703,.1456893346021817,-2.542051927547,-1.247900297023774,-3.789952224570774,-.798940212970201,-.798940212970201,0,-2.542517596711643,-1.019627630145681,-3.562145226857325,-.0151708919812678
Seth Curry,curryse01,2020,PO,DAL,318,144,1.884176926298473,-6.523337950753015,-4.639161024454541,14.28454975064825,-1.651994440522546,12.6325553101257,4.547828320165322,-5.913911713826145,-1.366083393660824,.105844709430611,0,.105844709430611,5.006514426238787,-4.996713699413077,.0098007268257101,.9447769113898267
Seth Curry,curryse01,2020,RS,DAL,3322,1576,2.86366256107147,-2.747860658319234,.1158019027522363,.5608427205897358,-.6645294139515598,-.103686693361824,2.485272190648286,-2.489272369683674,-.0040001790353879,2.193772284656266,2.193772284656266,0,2.355122605782747,-2.449701753366415,-.0945791475836684,-.6574862833950884
Stephen Curry,curryst01,2020,RS,GSW,317,139,6.685994322727593,.2087905137620531,6.894784836489646,2.322466255713628,-6.991897179732113,-4.669430924018485,6.367020814692999,-1.273370888053676,5.093649926639324,.5680974973413927,.5680974973413927,0,5.450047358222442,-1.410294641483935,4.039752716738508,2.173877980886032
Troy Daniels,danietr01,2020,PO,DEN,39,19,-.6429298434113607,-.4056184508455012,-1.048548294256862,-10.79431710797495,8.73976896188961,-2.054548146085336,-2.82894480399667,1.660652854761946,-1.168291949234724,.0157862263872629,0,.0157862263872629,-4.748800483518707,-2.005166366156687,-6.753966849675393,-.1747379872101746
Troy Daniels,danietr01,2020,RS,LAL,977,456,-.7306410616860226,-2.609285149104408,-3.339926210790431,-3.506430163682789,1.410083008056999,-2.096347155625791,-1.391454544804184,-1.99278655779881,-3.384241102602994,-.1471890923186377,-.1471890923186377,0,-1.518826911133556,-2.888995203360084,-4.40782211449364,-.254546783477078
Troy Daniels,danietr01,2020,RS,DEN,160,76,-1.717768740583205,-1.235240650788733,-2.953009391371939,-1.676072843979702,1.33770759191002,-.3383652520696818,-1.82178118444215,-.7556542461447322,-2.577435430586882,.0066518502858773,.0066518502858773,0,.907118800728406,-.3093441293310832,.5977746713973229,-.6008451632165491
Anthony Davis,davisan02,2020,PO,LAL,271,127,8.325573839959501,9.692308737967327,18.01788257792683,1.837216117433281,22.0187693198836,23.85598543731689,7.302498132190052,12.71258869611801,20.01508682830806,1.547136346582886,0,1.547136346582886,-2.112800940238291,15.56127014838555,13.44846920814726,1.712183937757469
Anthony Davis,davisan02,2020,RS,LAL,4549,2131,2.938537719078507,4.432773663745873,7.37131138282438,-2.44099826260703,.3338721573733221,-2.107126105233708,1.955760743986737,3.778211149666193,5.73397189365293,9.347578806639994,9.347578806639994,0,2.828104484640291,4.024470466423501,6.852574951063792,1.367030006092874
Ed Davis,davised01,2020,RS,UTA,629,303,-3.359460713870679,-.0252686621382215,-3.384729376008901,-8.837753429580232,-.962554222591441,-9.800307652171673,-4.688925616695371,-.2487100365546938,-4.937635653250064,-.3363800572799145,-.3363800572799145,0,-4.568199065315234,.6266573677991071,-3.941541697516127,-.545817864888078
Terence Davis,daviste02,2020,PO,TOR,120,53,5.706763782283155,.5097322575483685,6.216496039831524,10.97800602498529,.9075388267774149,11.8855448517627,7.013269924038382,.5028517821230134,7.516121706161395,.2883455216930199,0,.2883455216930199,5.402758145328811,-1.705040575623001,3.69771756970581,.7184457285391069
Terence Davis,daviste02,2020,RS,TOR,2572,1209,1.050949510767184,.007257496523105,1.058207007290289,3.362441232448078,.3794429637728596,3.741884196220938,1.573837120070869,.0198984905868809,1.593735610657749,2.681708041258662,2.681708041258662,0,1.422414048889316,-.144162426859313,1.278251622030003,.0896974311392882
Dewayne Dedmon,dedmode01,2020,RS,ATL,494,233,-5.268526944939778,4.556454197077791,-.7120727478619875,1.157814442380867,-1.612131863457747,-.4543174210768806,-4.217015943411448,3.613085158214498,-.6039307851969502,.2562075123139515,.2562075123139515,0,-4.378589266378485,3.149122078464838,-1.229467187913647,.4362844346711189
Dewayne Dedmon,dedmode01,2020,RS,SAC,1123,541,-6.244673378859577,3.271729022222411,-2.972944356637166,-2.602776744212472,2.092879215957998,-.5098975282544744,-5.85809688350381,3.241710403650094,-2.616386479853717,.0369465448087892,.0369465448087892,0,-4.815889298804406,2.393068777960512,-2.422820520843895,.184889025113967
Matthew Dellavedova,dellama01,2020,RS,CLE,1731,821,-1.382241447059814,1.188751982087512,-.1934894649723022,-2.941465982694218,6.898800134935453,3.957334152241235,-1.747037214257102,2.519051673694748,.7720144594376463,1.475418208330795,1.475418208330795,0,-1.860723559431634,.8108473525331764,-1.049876206898457,.0094969353975158
DeMar DeRozan,derozde01,2020,RS,SAS,4867,2316,2.839954867072845,-2.524797973028093,.315156894044752,1.930587563440949,-2.574375845173399,-.6437882817324503,2.778291389128853,-2.69204392542023,.0862474637086232,3.318377652883806,3.318377652883806,0,1.251964589570472,-2.368306519759234,-1.116341930188763,-1.0053324038996
Cheick Diallo,diallch01,2020,RS,PHO,1019,479,-1.323464233640844,1.368178206865249,.0447139732244057,-4.091591296945223,-.1179788249564863,-4.209570121901709,-1.995206275237128,1.153050020620572,-.8421562546165557,.4666189219898937,.4666189219898937,0,-1.698710876012491,.3120895311634927,-1.386621344848999,.0808077755824769
Hamidou Diallo,diallha01,2020,PO,OKC,36,18,-1.152751247551796,-3.521143713161562,-4.673894960713358,-7.458133812801967,-17.48372017522025,-24.94185398802222,-2.48193658604988,-6.696504996543115,-9.178441582592995,-.0601313642705918,0,-.0601313642705918,-4.948118292371153,-8.978667835239518,-13.92678612761067,-1.253770068704847
Hamidou Diallo,diallha01,2020,RS,OKC,1922,896,-3.729358978352293,2.273418806572033,-1.455940171780261,-3.233810025060856,4.511348045208038,1.277538020147182,-3.862443996808469,2.841880160507987,-1.020563836300482,.7913901429141236,.7913901429141236,0,-4.298397489310394,2.273025391423533,-2.025372097886862,.1029417024873678
Gorgui Dieng,dienggo01,2020,RS,MIN,1662,778,-1.767316070276516,5.924610094346998,4.157294024070482,-7.564092162545756,5.778152114994399,-1.785940047551357,-3.055057648320985,6.281353565033752,3.226295916712767,2.370292693311038,2.370292693311038,0,-3.014264398538177,5.397275949856774,2.383011551318598,-.0822922610675455
Gorgui Dieng,dienggo01,2020,RS,MEM,693,318,-2.263267537251463,2.789067481286093,.5257999440346302,-2.534864436434252,1.825212943884661,-.7096514925495909,-2.434398277801178,2.739006431553093,.3046081537519143,.4965617034004635,.4965617034004635,0,-1.235611228357264,2.862293650110976,1.626682421753712,.200066837726131
Spencer Dinwiddie,dinwisp01,2020,RS,BRK,4225,1994,3.338192142831535,-2.270729384178455,1.06746275865308,2.405244734192199,-.9965577446875142,1.408686989504685,3.381407271000382,-2.152307727856217,1.229099543144165,4.028874540433671,4.028874540433671,0,3.364957755454428,-2.13900881814401,1.225948937310418,-.4847265116587046
Donte DiVincenzo,divindo01,2020,PO,MIL,124,55,-5.947510047206687,1.523388667267036,-4.424121379939651,-13.29258200536952,4.56452963966533,-8.728052365704187,-7.863200716138087,2.149630095352586,-5.713570620785501,-.0862884417514721,0,-.0862884417514721,-5.826808022696317,-1.096856888019667,-6.923664910715983,.6116952376403558
Donte DiVincenzo,divindo01,2020,RS,MIL,3390,1520,.5953093239061091,2.478415719246627,3.073725043152736,2.407951572432152,2.567520945106595,4.975472517538747,.9808673856829797,2.557532198470096,3.538399584153075,4.900762418049517,4.900762418049517,0,1.137171952271695,2.76403534314475,3.901207295416445,.5042391869545751
Luka Doncic,doncilu01,2020,PO,DAL,371,173,5.513055253915669,-1.648599270650018,3.864455983265651,-8.175657244758018,3.177213833277398,-4.998443411480619,3.001065418990819,-.6868985258374539,2.314166893153366,.4630481747339957,0,.4630481747339957,4.466487654939916,-.505905130325682,3.960582524614233,.4475358572864584
Luka Doncic,doncilu01,2020,RS,DAL,4317,2047,8.697335056064373,-.8293710343734112,7.867964021690963,2.094370376288798,-1.584127675113137,.5102427011756612,7.664401769095171,-1.041375745861379,6.623026023233792,9.927352081223228,9.927352081223228,0,8.242859533138505,-1.484271488659304,6.758588044479201,1.4431303189029
Luguentz Dort,dortlu01,2020,PO,OKC,211,97,-6.775340495266618,9.472572822577948,2.697232327311331,-4.75793901026432,13.38070319400537,8.622764183741047,-6.710283590656484,10.7575576689638,4.047274078307316,.3529870485035099,0,.3529870485035099,-7.388189795442736,8.290173697207781,.9019839017650444,1.758688166080741
Luguentz Dort,dortlu01,2020,RS,OKC,1708,820,-2.700163534302664,3.251793123868311,.5516295895656467,.8639765608134748,.7094841558948516,1.573460716708326,-2.1341282272467,2.890532088703207,.7564038614565067,1.467366198433808,1.467366198433808,0,-2.852179875753236,3.630367499058829,.7781876233055924,.0287496854910721
Damyean Dotson,dotsoda01,2020,RS,NYK,1767,836,.0803430933242193,-1.600899664026562,-1.520556570702343,-2.389182029358303,1.173247874045261,-1.215934155313042,-.367416487878112,-1.08350144839608,-1.450917936274192,.5507284667331702,.5507284667331702,0,-1.204428171155293,-2.050511430103544,-3.254939601258836,-.6201439444253078
Sekou Doumbouya,doumbse01,2020,RS,DET,1553,754,-5.537263526265275,-3.660811809173701,-9.198075335438975,-2.409711254254031,-4.100716651650116,-6.510427905904148,-5.19688998358896,-3.934964403966038,-9.131854387554998,-2.4301645601569,-2.4301645601569,0,-5.337162990689663,-3.457499778351644,-8.794662769041306,-1.034586899621721
PJ Dozier,doziepj01,2020,PO,DEN,162,80,-4.661200117153522,-7.575248912964287,-12.23644903011781,-16.66859607228428,8.493486012067152,-8.175110060217126,-7.548032654897124,-4.545144339610489,-12.09317699450761,-.395101542535321,0,-.395101542535321,-7.300551950805236,-6.054809194030646,-13.35536114483588,.4596994374038062
PJ Dozier,doziepj01,2020,RS,DEN,877,412,-.3129117040016861,-.7462881551411497,-1.059199859142836,.5458274085504388,-4.209563685878234,-3.663736277327795,-.1811245198109844,-1.509146729551787,-1.690271249362771,.2225802725777751,.2225802725777751,0,.3401875283867223,-.9889320920164529,-.6487445636297307,-.0812469825033175
Goran Dragic,dragigo01,2020,PO,MIA,280,137,4.696137080641416,-.1431211437436564,4.55301593689776,8.921917245040815,10.2327057774741,19.15462302251491,5.832683803663451,1.941703474515186,7.774387278178637,.7465902025758564,0,.7465902025758564,6.776011996338002,1.671602324106625,8.447614320444627,-1.610744543417685
Goran Dragic,dragigo01,2020,RS,MIA,3487,1663,2.057751284330966,-1.427963835972305,.6297874483586612,-.227218113632185,.1008145769558339,-.1264035366763511,1.677513626994838,-1.201278316381901,.4762353106129367,2.749522246142369,2.749522246142369,0,1.793019521324424,-1.901090618273054,-.1080710969486305,.4544036745770713
Andre Drummond,drumman01,2020,RS,CLE,476,225,-3.655952721316784,.7911466482510237,-2.86480607306576,-4.175006256838305,-4.141885526597648,-8.316891783435953,-3.940053868276689,-.0062983222691476,-3.946352190545837,-.140078688195495,-.140078688195495,0,-2.512269771275087,.4396379333090827,-2.072631837966004,2.039653559270042
Andre Drummond,drumman01,2020,RS,DET,3392,1654,-2.526061083660002,2.462034132213354,-.0640269514466483,-.3865451547640787,-.1090132646902746,-.4955584194543534,-2.2115671591394,2.138906311365163,-.072660847774237,2.268121468257428,2.268121468257428,0,-1.394204287940284,2.910861869438405,1.516657581498121,.3973814998956263
Jared Dudley,dudleja01,2020,PO,LAL,30,14,-10.4698988732246,-5.60100458170979,-16.07090345493438,-9.021270272547161,-22.66853109018693,-31.68980136273409,-10.66133919733504,-9.671117910911798,-20.33245710824684,-.1349836651912911,0,-.1349836651912911,-8.620656096399294,1.204528258412759,-7.416127837986536,4.25291899744156
Jared Dudley,dudleja01,2020,RS,LAL,763,364,-.7233197317535782,2.427325304491113,1.704005572737534,-4.28167043041438,3.963653029229552,-.3180174011848282,-1.537143658088358,2.815895597626429,1.278751939538071,.7442872173663488,.7442872173663488,0,-2.112514153681223,2.542403743132048,.4298895894508248,-.532714564191345
Kris Dunn,dunnkr01,2020,RS,CHI,2686,1269,-1.234452953548125,3.764198186837583,2.529745233289458,-3.193722271983581,4.612187117591477,1.418464845607896,-1.669640503598726,4.159573801552719,2.489933297953993,3.396583041732983,3.396583041732983,0,-2.065136811706488,4.916848436447107,2.851711624740619,.1210092915855508
Carsen Edwards,edwarca01,2020,RS,BOS,769,351,-2.938377415894915,-1.166372845730831,-4.104750261625746,-11.9856680664713,3.217885695188432,-8.76778237128287,-5.060553631865547,-.3610193473439088,-5.421572979209456,-.4808259491707413,-.4808259491707413,0,-4.637810216648424,-1.276337802817734,-5.914148019466158,.512227138615453
Henry Ellenson,ellenhe01,2020,RS,BRK,36,15,-5.495629327280312,13.57549128301365,8.079861955733342,-11.24597524640238,30.99935273267025,19.75337748626787,-7.047260556151933,18.0206962562429,10.97343570009097,.1054918070197073,.1054918070197073,0,-6.163916145252951,9.144491888666645,2.980575743413694,.4533816909576287
Wayne Ellington,ellinwa01,2020,RS,NYK,1158,558,-.4013707325996663,-.2841042154859058,-.6854749480855722,-1.072051215621965,3.08559181378638,2.013540598164415,-.500142318959115,.4441295681732279,-.0560127507858871,.762732464249361,.762732464249361,0,-1.010088237537792,-1.223572326237654,-2.233660563775446,-.5622143447694494
Joel Embiid,embiijo01,2020,PO,PHI,289,145,-1.607388445568453,4.985276653584484,3.377888208016031,-12.06724477367338,-14.05544236094364,-26.12268713461702,-3.671726485370653,1.365015825305563,-2.306710660065091,.0340347735349132,0,.0340347735349132,.9823838855090842,2.658481675047844,3.640865560556928,.6334255369350961
Joel Embiid,embiijo01,2020,RS,PHI,3202,1506,2.00244551455915,3.169050694244771,5.171496208803921,-3.195666362608611,4.404273855676003,1.208607493067392,1.013599071373842,3.588055970097118,4.601655041470961,5.695362840576667,5.695362840576667,0,2.130380037192796,4.042866051953994,6.17324608914679,.8429798967889776
James Ennis III,ennisja01,2020,PO,ORL,197,89,-.0442615679849299,4.811649022984974,4.767387455000044,3.381795122193387,5.798588228933572,9.180383351126959,.5880824709644377,5.269603587769281,5.857686058733719,.4073102651250713,0,.4073102651250713,6.150994940090281,7.460989954983217,13.6119848950735,1.050917241405625
James Ennis III,ennisja01,2020,RS,ORL,1049,489,-2.420618891038612,.2021123140256172,-2.218506577012995,1.664852163679052,-2.816718801314265,-1.151866637635214,-1.70957747594357,-.438290330764122,-2.147867806707692,.1506435978061877,.1506435978061877,0,-2.674942477957071,-.2177986782049872,-2.892741156162058,.2847582096020504
James Ennis III,ennisja01,2020,RS,PHI,1645,776,-.4107932605483142,-.7251577832811094,-1.135951043829424,2.200983634079927,-2.04984928430814,.151134349771787,.0971507946119128,-1.075333429160988,-.9781826345490754,.7015264583866936,.7015264583866936,0,-.3279310537739196,-1.048925618704498,-1.376856672478418,.005390098103374
Drew Eubanks,eubandr01,2020,RS,SAS,608,272,-1.46475591485746,-1.295744591491326,-2.760500506348786,-7.52020531571627,-2.875741995974929,-10.3959473116912,-2.824226485050807,-1.643776097396316,-4.468002582447122,-.2410206809949507,-.2410206809949507,0,-3.811954587255665,-1.747965191335704,-5.559919778591369,1.116010672391256
Jacob Evans,evansja02,2020,RS,MIN,10,4,-13.73812923738642,7.726624712672399,-6.011504524714022,32.64275198892876,14.71790542393068,47.36065741285944,-4.854504276070881,9.725878679392771,4.87137440332189,.0157362023946289,.0157362023946289,0,-5.242994172552726,5.262358710110234,.0193645375575073,1.19805271583458
Jacob Evans,evansja02,2020,RS,GSW,895,414,-5.143027050256294,-1.292581619750379,-6.435608670006673,-5.86826829368439,.7246344111182783,-5.143633882566112,-5.535492892790138,-.8956957205354246,-6.431188613325563,-.7792056767595494,-.7792056767595494,0,-6.097918343959488,-1.29922096021478,-7.397139304174268,.2172883123530615
Dante Exum,exumda01,2020,RS,UTA,176,83,-2.449348506360678,-.0236942466236943,-2.473042752984373,-11.48654952723723,7.499984518881575,-3.986565008355655,-4.475377494891887,1.553200241261072,-2.922177253630815,-.0073531685693568,-.0073531685693568,0,-3.939236070988621,-1.459735423980467,-5.398971494969088,.868903673422776
