player_name,season,raptor_offense,raptor_defense,raptor_total,war_total
Rodney Purvis,2018,-4.543214242,-3.711794447,-8.255008689,-0.814211792
Zhou Qi,2018,-11.02155581,1.803056013,-9.218499802,-0.435853628
Zhou Qi,2019,2.643663216,-8.453840704,-5.810177487,-0.001544578
Tim Quarterman,2017,-0.477759413,0.661109397,0.183349984,0.1352412
Tim Quarterman,2018,-13.29942063,-1.091078918,-14.39049955,-0.080669435
Ivan Rabb,2018,-0.347416299,-2.696020743,-3.043437043,-0.077589678
Ivan Rabb,2019,-1.177666185,-4.297509109,-5.475175294,-0.998087275
Miroslav Raduljica,2014,-0.779939275,-1.300881406,-2.080820681,0.158311688
Miroslav Raduljica,2015,-5.54031695,-5.75508898,-11.29540593,-0.102219295
Chasson Randle,2017,1.375557848,-0.569702681,0.805855167,0.539095255
Chasson Randle,2019,-1.307959741,-2.243482558,-3.551442298,-0.303649291
Julius Randle,2015,-20.20286923,-11.57999837,-31.78286759,-0.207814088
Julius Randle,2016,-2.27063191,-0.374371017,-2.645002928,0.121999494
Julius Randle,2017,-1.637930674,-2.566520853,-4.204451527,-1.587938606
Julius Randle,2018,0.172013583,-0.260272474,-0.088258891,2.98195984
Julius Randle,2019,0.599000427,-2.019237211,-1.420236785,1.518339628
Anthony Randolph,2014,-4.159592372,1.972231644,-2.187360728,0.153598212
Shavlik Randolph,2014,-2.688660893,6.366892581,3.678231688,0.311269303
Shavlik Randolph,2015,-7.239378973,0.738311511,-6.501067462,-0.241202647
Zach Randolph,2014,0.831483465,-0.874211343,-0.042727878,4.029381952
Zach Randolph,2015,1.14606875,0.969237858,2.115306608,6.643027201
Zach Randolph,2016,0.748060803,-1.716216941,-0.968156138,1.913061611
Zach Randolph,2017,-0.112828852,0.403118777,0.290289925,3.041872698
Zach Randolph,2018,0.050807174,-3.841296585,-3.790489411,-0.798792609
Xavier Rathan-Mayes,2018,-8.410675969,-1.325631557,-9.736307526,-0.429192197
JJ Redick,2014,2.678922924,1.182554814,3.861477738,4.619082153
JJ Redick,2015,2.028940417,0.427212103,2.45615252,7.955927685
JJ Redick,2016,2.797960402,1.341827882,4.139788284,8.004951246
JJ Redick,2017,1.508227389,-0.245909657,1.262317733,4.846859014
JJ Redick,2018,3.292248662,-1.444030482,1.84821818,5.869864399
JJ Redick,2019,1.732418761,-0.632733121,1.09968564,5.44718251
Davon Reed,2018,-8.266775635,-0.531488449,-8.798264085,-0.745117458
Davon Reed,2019,-1.679756168,-1.028294012,-2.708050181,0.001004633
Willie Reed,2016,0.333638745,1.267563357,1.601202103,0.942895488
Willie Reed,2017,-1.773917989,-0.371318848,-2.145236836,0.316075786
Willie Reed,2018,-0.730650617,0.919599592,0.188948974,0.620488158
Cameron Reynolds,2019,-0.103799301,-1.963860629,-2.06765993,0.089532789
Glen Rice,2014,-5.628627372,4.884130034,-0.744497338,0.112323611
Glen Rice,2015,-7.108600346,-6.683571981,-13.79217233,-0.241959868
Jason Richardson,2015,-0.967335223,-1.866569431,-2.833904654,-0.017813908
Josh Richardson,2016,-0.139329528,0.089581859,-0.049747669,2.047838039
Josh Richardson,2017,-1.603930781,2.080021011,0.47609023,2.642346796
Josh Richardson,2018,-0.5208528,2.663345429,2.142492629,7.033024803
Josh Richardson,2019,0.923699263,0.86957815,1.793277413,5.846781153
Malachi Richardson,2017,-0.837340074,-2.843107604,-3.680447678,-0.09391239
Malachi Richardson,2018,-3.918365069,-4.303689719,-8.222054787,-0.89561543
Malachi Richardson,2019,-6.288002729,-3.166462712,-9.454465441,-0.357105376
Luke Ridnour,2014,-1.575046141,-2.142943284,-3.717989425,-0.574585654
Luke Ridnour,2015,-2.347839465,0.287020093,-2.060819373,0.239357548
Austin Rivers,2014,-0.326172754,-0.869934061,-1.196106815,1.043057448
Austin Rivers,2015,-2.417456456,-1.595853366,-4.013309822,-1.164702791
Austin Rivers,2016,-1.876139765,-0.858513425,-2.73465319,0.009025085
Austin Rivers,2017,-0.928307061,-1.537637512,-2.465944573,0.295374797
Austin Rivers,2018,0.982514133,-1.999342713,-1.016828581,1.78834384
Austin Rivers,2019,-1.636126542,-0.92384037,-2.559966912,0.232640243
Andre Roberson,2014,-2.603527367,1.882327541,-0.721199826,0.413879682
Andre Roberson,2015,-1.138871509,3.372238109,2.233366599,3.276088395
Andre Roberson,2016,-0.409803053,1.607359062,1.197556009,4.100576426
Andre Roberson,2017,-1.936742226,4.333405134,2.396662908,6.706304806
Andre Roberson,2018,-1.401876103,3.995770205,2.593894102,2.784145603
Brian Roberts,2014,-0.748626928,-0.800304507,-1.548931435,1.010625097
Brian Roberts,2015,-0.427368361,-0.264778248,-0.69214661,1.380735086
Brian Roberts,2016,-1.294122656,-2.268322758,-3.562445414,-0.200085368
Brian Roberts,2017,-3.333999693,-0.416990269,-3.750989963,-0.209745497
Devin Robinson,2018,2.081984487,8.211267399,10.29325189,0.086907504
Devin Robinson,2019,2.547344246,1.500920999,4.048265245,0.330134306
Duncan Robinson,2019,-4.507934816,-2.301671933,-6.809606749,-0.333989967
Glenn Robinson III,2015,-0.38590125,-3.204687461,-3.590588711,-0.111436537
Glenn Robinson III,2016,-1.437755024,-0.178835414,-1.616590438,0.295687436
Glenn Robinson III,2017,-1.493151119,0.128022963,-1.365128156,1.025238842
Glenn Robinson III,2018,-0.439311271,-0.117409443,-0.556720714,0.381672901
Glenn Robinson III,2019,-3.75045023,0.622275773,-3.128174458,-0.124141162
Jerome Robinson,2019,0.137938296,-1.970082243,-1.832143948,0.179453902
Mitchell Robinson,2019,-0.654512742,0.884326008,0.229813267,2.06411921
Nate Robinson,2014,1.351568021,0.673569174,2.025137195,2.108212606
Nate Robinson,2015,-1.953176292,0.315383695,-1.637792597,0.3364939
Nate Robinson,2016,-6.164140329,-2.397149121,-8.561289449,-0.067149591
Thomas Robinson,2014,-2.276309374,-0.5861303,-2.862439675,-0.055685832
Thomas Robinson,2015,-1.468944191,1.58861127,0.119667079,1.165536168
Thomas Robinson,2016,-2.884899217,-1.731659397,-4.616558614,-0.877852664
Thomas Robinson,2017,-1.309857882,-0.11224828,-1.422106162,0.381872871
Sergio Rodriguez,2017,-0.494367498,-3.386893343,-3.881260841,-0.868624004
Rajon Rondo,2014,-0.031286357,-3.064699843,-3.0959862,-0.175857327
Rajon Rondo,2015,-1.699924434,0.066005328,-1.633919105,1.188371552
Rajon Rondo,2016,1.002997387,-1.511635399,-0.508638012,2.947511257
Rajon Rondo,2017,-0.458481765,0.027951121,-0.430530644,2.287293205
Rajon Rondo,2018,1.936870412,-1.828974347,0.107896065,2.970034398
Rajon Rondo,2019,-0.70369921,-1.39249562,-2.09619483,0.458531268
Derrick Rose,2014,-3.36687933,-0.879809828,-4.246689157,-0.236410015
Derrick Rose,2015,0.732591668,1.286609547,2.019201215,4.960766788
Derrick Rose,2016,-1.302555456,-1.401053666,-2.703609122,0.049776981
Derrick Rose,2017,1.186415835,-1.395055613,-0.208639778,2.694904967
Derrick Rose,2018,-1.459178372,-2.372815761,-3.831994132,-0.284161805
Derrick Rose,2019,2.738555422,-1.233260732,1.50529469,3.014725961
Terrence Ross,2014,0.204674568,-0.01667794,0.187996629,3.473579811
Terrence Ross,2015,0.217454329,-1.656091387,-1.438637058,1.465514777
Terrence Ross,2016,0.510212856,0.092181944,0.602394801,3.499231779
Terrence Ross,2017,1.448931318,0.049023173,1.497954491,4.269374323
Terrence Ross,2018,-1.132492265,1.072455749,-0.060036516,0.828992489
Terrence Ross,2019,0.993681612,-0.329349363,0.664332249,4.016351756
Terry Rozier,2016,-4.07906615,-1.348778244,-5.427844394,-0.535334047
Terry Rozier,2017,-1.30953912,0.539404531,-0.770134589,1.572107598
Terry Rozier,2018,1.087502308,1.49966564,2.587167949,7.532756082
Terry Rozier,2019,-1.711652332,0.253893266,-1.457759066,1.289092525
Ricky Rubio,2014,1.87910597,1.8493586,3.72846457,8.823258322
Ricky Rubio,2015,0.093494353,5.991387053,6.084881406,3.155103278
Ricky Rubio,2016,1.324456103,2.658224731,3.982680834,8.036170127
Ricky Rubio,2017,1.519440681,0.346915547,1.866356228,5.81351176
Ricky Rubio,2018,-0.143508036,1.300025947,1.15651791,4.892201
Ricky Rubio,2019,0.424229725,0.942731901,1.366961626,4.40825406
Damjan Rudez,2015,-1.360641628,-2.803109674,-4.163751303,-0.757272611
Damjan Rudez,2016,-1.402576177,-3.46066062,-4.863236796,-0.299565221
Damjan Rudez,2017,-3.647434329,-3.746401529,-7.393835858,-0.747415294
Brandon Rush,2014,-3.965277595,-4.655169865,-8.62044746,-1.251372307
Brandon Rush,2015,-6.811904663,-6.844871913,-13.65677658,-1.552473923
Brandon Rush,2016,-1.318065416,-2.75920744,-4.077272857,-0.780193262
Brandon Rush,2017,-2.310000927,-0.898958072,-3.208958999,-0.239873594
D'Angelo Russell,2016,-1.670622822,-1.78874899,-3.459371813,-0.817872468
D'Angelo Russell,2017,-0.284344663,-2.539738946,-2.824083609,-0.06933644
D'Angelo Russell,2018,-0.581879537,-3.528933665,-4.110813202,-0.869890198
D'Angelo Russell,2019,2.391975114,-0.908027662,1.483947452,5.652608958
Domantas Sabonis,2017,-3.846561055,1.282776966,-2.563784088,0.154111916
Domantas Sabonis,2018,-0.754360144,-0.682800068,-1.437160212,1.315475767
Domantas Sabonis,2019,0.931713864,0.53042767,1.462141534,4.165563647
Robert Sacre,2014,-3.994514486,0.211099328,-3.783415159,-0.573320062
Robert Sacre,2015,-3.580987003,0.480467959,-3.100519044,-0.200919691
Robert Sacre,2016,-3.941449824,0.124562871,-3.816886953,-0.173600251
John Salmons,2014,-2.380627722,-0.253536797,-2.634164519,0.101465257
John Salmons,2015,-2.171401243,-4.861219258,-7.032620501,-0.582971423
Brandon Sampson,2019,-3.323893552,-4.631991158,-7.95588471,-0.567998685
JaKarr Sampson,2015,-3.612165381,-1.15964299,-4.771808371,-1.177216978
JaKarr Sampson,2016,-3.996595853,-1.990568338,-5.98716419,-1.899877079
JaKarr Sampson,2018,-1.873367593,2.521940843,0.64857325,0.591355238
JaKarr Sampson,2019,0.966788592,-0.797689308,0.169099284,0.18787897
Larry Sanders,2014,-3.690480892,1.487611818,-2.202869073,0.162093124
Larry Sanders,2015,-3.176351218,2.708970862,-0.467380355,0.684835155
Larry Sanders,2017,-6.64139221,12.49415967,5.852767463,0.059279491
Dario Saric,2017,-2.140154594,0.266079055,-1.874075539,0.960452962
Dario Saric,2018,1.11395849,-0.503272776,0.610685714,4.565806897
Dario Saric,2019,-0.551040056,-0.971618063,-1.522658118,1.283736241
Tomas Satoransky,2017,-2.74991359,2.608819519,-0.141094071,0.999249914
Tomas Satoransky,2018,1.056213952,-0.009769683,1.046444269,3.278048518
Tomas Satoransky,2019,0.319644852,-0.550261995,-0.230617143,2.75941715
Dennis Schroder,2014,-5.416546205,-3.85239068,-9.268936885,-2.145642441
Dennis Schroder,2015,-1.319806171,-2.565229556,-3.885035727,-1.064888191
Dennis Schroder,2016,0.339951965,1.035392158,1.375344123,3.830203463
Dennis Schroder,2017,0.815394614,-2.615397682,-1.800003068,1.324899005
Dennis Schroder,2018,1.59483051,-1.428730027,0.166100483,3.093708459
Dennis Schroder,2019,-0.205842785,-0.586918595,-0.79276138,2.468132374
Luis Scola,2014,-3.525560015,-0.308374291,-3.833934307,-0.939835055
Luis Scola,2015,0.076264236,0.616773148,0.693037385,2.937603639
Luis Scola,2016,-1.496174701,-1.067066962,-2.563241663,0.15460409
Luis Scola,2017,-1.472043894,-1.984246511,-3.456290405,-0.167365496
Mike Scott,2014,-1.529374187,-2.944990314,-4.474364501,-1.430981409
Mike Scott,2015,-1.419616817,-2.153863495,-3.573480312,-0.570306216
Mike Scott,2016,-0.527419918,-1.057484869,-1.584904787,0.795081798
Mike Scott,2017,-5.396341322,-0.47130778,-5.867649102,-0.311291022
Mike Scott,2018,-0.364083285,-1.89229333,-2.256376615,0.398784043
Mike Scott,2019,-1.470213942,-2.182690039,-3.652903981,-0.749118398
Thabo Sefolosha,2014,-1.869786056,2.206874679,0.337088624,2.864078543
Thabo Sefolosha,2015,0.061159372,3.978436785,4.039596157,3.358694308
Thabo Sefolosha,2016,-0.875795257,1.98967816,1.113882903,3.861114529
Thabo Sefolosha,2017,-1.652679658,2.205042262,0.552362603,2.715906293
Thabo Sefolosha,2018,-0.247551954,3.404863904,3.15731195,2.422968952
Thabo Sefolosha,2019,-1.955501881,3.965153368,2.009651487,1.571988373
Wayne Selden,2017,-2.57187854,-2.291450336,-4.863328876,-0.378800977
Wayne Selden,2018,-0.779964693,-4.337275687,-5.11724038,-0.841695222
Wayne Selden,2019,-3.022775657,-3.244763307,-6.267538964,-2.58152294
Kevin Seraphin,2014,-3.380256332,1.170846442,-2.20940989,0.181874519
Kevin Seraphin,2015,-2.960556623,-0.574145003,-3.534701626,-0.52148073
Kevin Seraphin,2016,-7.678721774,2.167527362,-5.511194413,-0.740222157
Kevin Seraphin,2017,-3.646743993,-2.146611404,-5.793355397,-0.967075124
Ramon Sessions,2014,0.596216907,-2.443353315,-1.847136408,1.018906955
Ramon Sessions,2015,-1.739465026,-0.877971195,-2.617436221,0.091771334
Ramon Sessions,2016,-0.250568146,-2.924860419,-3.175428565,-0.362877239
Ramon Sessions,2017,-1.651190021,-1.809117313,-3.460307334,-0.293588933
Ramon Sessions,2018,-1.135602862,-1.334266219,-2.469869081,0.059116774
Collin Sexton,2019,-2.839530954,-5.508370226,-8.34790118,-7.382977773
Mustafa Shakur,2014,-17.61543535,0.108262627,-17.50717272,-0.087582262
Landry Shamet,2019,0.970192147,-0.522171789,0.448020358,3.243760557
Tornike Shengelia,2014,-5.032741759,-5.458382359,-10.49112412,-0.606748281
Iman Shumpert,2014,-0.361584538,1.048552417,0.686967879,3.427341462
Iman Shumpert,2015,0.521047186,1.666404366,2.187451552,5.669009346
Iman Shumpert,2016,-1.267919698,0.965393444,-0.302526254,2.081103047
Iman Shumpert,2017,-1.441055962,0.847272483,-0.593783479,2.446725052
Iman Shumpert,2018,-4.497280555,0.895137104,-3.602143451,-0.12067454
Iman Shumpert,2019,-1.306332986,0.936756298,-0.369576688,1.907763707
Alexey Shved,2014,-2.300613776,-0.021957503,-2.322571279,0.145905993
Alexey Shved,2015,1.526214779,-2.740157299,-1.213942521,0.664847464
Pascal Siakam,2017,-3.504506137,-0.267375148,-3.771881285,-0.453835606
Pascal Siakam,2018,0.167098626,0.281719339,0.448817965,2.982601511
Pascal Siakam,2019,1.305769171,1.249779966,2.555549138,9.320981822
Jordan Sibert,2019,12.92144429,-26.34386004,-13.42241574,-0.021604133
Xavier Silas,2018,-0.399490156,18.96243302,18.56294287,0.076845249
Ben Simmons,2018,1.126740729,0.961339166,2.088079895,7.625856962
Ben Simmons,2019,0.80831011,-0.877988062,-0.069677953,4.370734211
Jonathon Simmons,2016,-0.620004092,-1.059450242,-1.679454334,0.466487655
Jonathon Simmons,2017,-1.704903695,0.804318317,-0.900585378,1.628006746
Jonathon Simmons,2018,-0.469918287,-1.942834841,-2.412753128,0.349770487
Jonathon Simmons,2019,-3.233514435,-0.6192186,-3.852733035,-0.618133877
Kobi Simmons,2018,-3.42881913,-6.370852822,-9.799671952,-2.307151662
Kobi Simmons,2019,-10.09743416,20.12301012,10.02557597,0.012635212
Anfernee Simons,2019,-3.653617057,-5.904937781,-9.558554838,-0.535136808
Henry Sims,2014,-0.88658258,-0.174063179,-1.060645759,0.758723705
Henry Sims,2015,-3.142223805,-1.897388924,-5.039612729,-1.644304679
Henry Sims,2016,-3.056142579,-6.437553841,-9.493696419,-0.91169382
Chris Singleton,2014,-5.289051087,-2.69620293,-7.985254017,-0.664335463
Kyle Singler,2014,-0.010128283,-0.338462603,-0.348590886,2.861810807
Kyle Singler,2015,-1.194105034,-0.919992282,-2.114097315,0.582893098
Kyle Singler,2016,-2.430257137,-1.414010293,-3.84426743,-0.587808773
Kyle Singler,2017,-4.442892385,-0.511988173,-4.954880558,-0.440094177
Kyle Singler,2018,-7.391193512,-1.357113226,-8.748306738,-0.181201465
Peyton Siva,2014,-4.008051526,-1.956590997,-5.964642523,-0.363037662
Donald Sloan,2014,-3.90454956,-2.721777653,-6.626327213,-0.794966335
Donald Sloan,2015,-1.20488313,-1.835356011,-3.040239141,-0.160700584
Donald Sloan,2016,0.390045836,-2.269420989,-1.879375153,0.58134201
Marcus Smart,2015,0.240705706,1.435038654,1.67574436,4.289168711
Marcus Smart,2016,-0.227951552,2.031587578,1.803636025,4.406167888
Marcus Smart,2017,-1.133303997,1.926559811,0.793255814,5.365513794
Marcus Smart,2018,-0.766407708,2.379516165,1.613108457,4.706808385
Marcus Smart,2019,0.094095312,2.26768339,2.361778703,5.852262112
Chris Smith,2014,-10.37911186,-43.21280778,-53.59191964,-0.052849476
Dennis Smith Jr.,2018,-2.212763567,-3.314312723,-5.52707629,-2.910999349
Dennis Smith Jr.,2019,-2.933755952,1.171558246,-1.762197706,0.762366075
Greg Smith,2014,0.084887509,-2.382384863,-2.297497355,0.023094182
Greg Smith,2015,-3.960095836,-1.563452269,-5.523548105,-0.522726201
Greg Smith,2016,-4.488718986,-1.858259875,-6.34697886,-0.352695497
Ish Smith,2014,-1.024709679,0.662929228,-0.361780451,1.215226648
Ish Smith,2015,-1.712344114,-1.396617744,-3.108961858,-0.136046958
Ish Smith,2016,0.268140462,-1.065739625,-0.797599164,2.209054305
Ish Smith,2017,-0.082689526,-0.989461295,-1.072150821,1.64977743
Ish Smith,2018,0.251624831,1.01269755,1.264322381,4.136540194
Ish Smith,2019,-0.243526561,-1.064679005,-1.308205565,0.964231304
Jason Smith,2014,-2.255006194,-2.035216195,-4.290222389,-0.644862422
Jason Smith,2015,-2.674278077,-2.678864534,-5.353142611,-2.370735988
Jason Smith,2016,-2.252707787,-0.771386637,-3.024094424,-0.165043993
Jason Smith,2017,-2.01664405,-0.642848573,-2.659492623,0.047849974
Jason Smith,2018,-6.86646417,-2.952685942,-9.819150112,-1.038877228
Jason Smith,2019,-5.803973573,-0.713467143,-6.517440716,-0.368262586
Josh Smith,2014,-1.887861948,0.782577263,-1.105284685,2.317917294
Josh Smith,2015,-1.656826347,2.178419451,0.521593104,4.541447052
Josh Smith,2016,-4.551163185,2.119292114,-2.431871071,0.151099642
Josh Smith,2018,-5.574208847,-2.730917534,-8.305126381,-0.033867065
JR Smith,2014,1.75020889,-3.133327255,-1.383118366,1.678540548
JR Smith,2015,2.265058255,-0.844319714,1.420738541,5.645966692
JR Smith,2016,3.079224385,-1.507329635,1.571894751,6.885495799
JR Smith,2017,0.191601427,-0.41445615,-0.222854723,2.194276976
JR Smith,2018,-0.469183187,-2.656919987,-3.126103175,-0.498830047
JR Smith,2019,-3.064124219,-0.648625625,-3.712749844,-0.109897562
Russ Smith,2015,-2.70301151,2.43848384,-0.26452767,0.088164096
Russ Smith,2016,-6.830890603,-4.125356071,-10.95624667,-0.279779395
Zhaire Smith,2019,0.950911274,-0.58117895,0.369732324,0.175101148
Tony Snell,2014,-2.823525848,-0.873664697,-3.697190545,-0.618109712
Tony Snell,2015,-0.201061686,0.152916063,-0.048145623,2.118405738
Tony Snell,2016,-2.368173956,1.030044467,-1.338129489,0.935556783
Tony Snell,2017,-0.398872711,-1.708898475,-2.107771186,0.830843236
Tony Snell,2018,-1.22979933,-1.904465182,-3.134264512,-0.443113581
Tony Snell,2019,-0.181996799,-1.310432046,-1.492428845,0.856526158
James Southerland,2014,-0.965149248,10.86031172,9.895162468,0.199359219
Ray Spalding,2019,-4.337784552,-1.816671582,-6.154456134,-0.261331237
Marreese Speights,2014,-3.952449443,-1.303948222,-5.256397665,-1.341719776
Marreese Speights,2015,-1.721013361,-1.599556928,-3.320570289,-0.383322703
Marreese Speights,2016,-3.581761628,0.586687723,-2.995073905,-0.141094673
Marreese Speights,2017,0.330351958,0.099536991,0.429888949,2.274486212
Marreese Speights,2018,0.13067839,-1.89511692,-1.76443853,0.342074567
Omari Spellman,2019,-2.871557445,-0.537221057,-3.408778502,-0.271203983
Tiago Splitter,2014,-0.49409655,4.402066785,3.907970234,6.176475263
Tiago Splitter,2015,0.526727535,3.506540993,4.033268528,4.005873076
Tiago Splitter,2016,-1.114129717,2.10437899,0.990249273,1.099766495
Tiago Splitter,2017,0.949250336,-5.570076253,-4.620825918,-0.073059656
Nik Stauskas,2015,-1.256162017,-3.678914821,-4.935076839,-1.255492404
Nik Stauskas,2016,-1.715350229,-1.624825101,-3.34017533,-0.548570092
Nik Stauskas,2017,0.001626535,-2.084605124,-2.082978589,0.744167416
Nik Stauskas,2018,-1.653493122,-1.431615639,-3.085108761,-0.085921734
Nik Stauskas,2019,-1.733111749,-3.201755217,-4.934866966,-1.132532907
Alex Stepheson,2016,-1.116817225,1.723988664,0.607171439,0.12319189
DJ Stephens,2014,-2.758855843,3.17434568,0.415489838,0.023445999
DJ Stephens,2019,-11.74153355,2.448825213,-9.292708339,-0.024461034
Lance Stephenson,2014,0.388208982,-0.826638579,-0.438429597,4.090422723
Lance Stephenson,2015,-3.435665861,-2.331418649,-5.76708451,-2.429970167
Lance Stephenson,2016,0.143336109,-2.879909729,-2.73657362,0.025275024
Lance Stephenson,2017,0.248486302,-1.012902434,-0.764416132,0.478403962
Lance Stephenson,2018,-0.232720337,-3.063407766,-3.296128103,-0.559191826
Lance Stephenson,2019,-1.110667412,-2.10793094,-3.218598352,-0.270194545
Greg Stiemsma,2014,-4.070482847,-0.153773789,-4.224256636,-0.752336829
Greg Stiemsma,2015,-4.591263061,-4.262036559,-8.85329962,-0.223923553
David Stockton,2015,-1.976616571,6.846022702,4.869406131,0.130673367
David Stockton,2018,1.879459988,-13.22333391,-11.34387392,-0.063923123
Jarnell Stokes,2015,-0.792891007,-0.523428704,-1.316319711,0.093332894
Jarnell Stokes,2016,2.002233213,12.22102858,14.22326179,0.153030698
Jarnell Stokes,2017,12.07219178,3.864468015,15.93665979,0.067904909
Diamond Stone,2017,-19.54583576,-6.075092815,-25.62092857,-0.281349006
Julyan Stone,2014,-3.828332477,-3.049021561,-6.877354037,-0.249618591
Julyan Stone,2018,-0.568350301,3.043670905,2.475320603,0.466978109
Amar'e Stoudemire,2014,-0.942576863,-0.238217657,-1.18079452,1.162911083
Amar'e Stoudemire,2015,0.699317596,-0.040766756,0.658550841,2.344793224
Amar'e Stoudemire,2016,-2.085429334,0.810600621,-1.274828712,0.635230876
Rodney Stuckey,2014,-0.966494467,-2.441309572,-3.407804039,-0.650303294
Rodney Stuckey,2015,0.531020616,-0.222597929,0.308422687,2.91369064
Rodney Stuckey,2016,-0.428096385,0.041090795,-0.38700559,1.701508305
Rodney Stuckey,2017,-2.039434515,-1.393947156,-3.43338167,-0.240665694
Jared Sullinger,2014,0.474022613,1.05048305,1.524505663,4.454046524
Jared Sullinger,2015,0.70522248,0.489939947,1.195162427,3.324432324
Jared Sullinger,2016,-0.599283061,1.603961357,1.004678296,3.805602839
Jared Sullinger,2017,-8.122887812,1.057600677,-7.065287135,-0.258317072
Edmond Sumner,2018,7.560216583,-0.400697962,7.159518621,0.010173075
Edmond Sumner,2019,-3.669208857,-0.699288749,-4.368497607,-0.172535638
Caleb Swanigan,2018,-6.026245318,2.364179279,-3.662066038,-0.093745445
Caleb Swanigan,2019,-10.09405016,0.326278066,-9.767772098,-0.644917513
Jayson Tatum,2018,0.491905396,0.698562344,1.19046774,6.282711531
Jayson Tatum,2019,0.376533514,0.583981114,0.960514628,5.193281862
Edy Tavares,2016,-1.842989844,-2.261163505,-4.104153349,-0.050665669
Edy Tavares,2017,5.389123758,11.80425604,17.1933798,0.28277402
Isaiah Taylor,2017,-5.157120449,0.093976231,-5.063144217,-0.0703654
Isaiah Taylor,2018,-1.184265446,-0.160289102,-1.344554548,0.836138241
Jeffery Taylor,2014,-5.01753925,-0.525619048,-5.543158298,-0.889429532
Jeffery Taylor,2015,-3.565575149,-3.221999498,-6.787574647,-0.885162183
Tyshawn Taylor,2014,-7.769738554,-5.254036154,-13.02377471,-1.409482032
Jeff Teague,2014,0.418624215,-0.549749921,-0.131125706,3.744245654
Jeff Teague,2015,2.363722001,0.33829366,2.702015661,7.775744738
Jeff Teague,2016,0.881991534,-1.038925318,-0.156933784,3.374670186
Jeff Teague,2017,2.430859022,-0.758205261,1.672653761,6.385179427
Jeff Teague,2018,1.170113053,-2.041453979,-0.871340926,2.355602958
Jeff Teague,2019,1.017626106,-1.045191223,-0.027565117,1.754946595
Marquis Teague,2014,-7.001133229,-3.162789086,-10.16392232,-1.640823791
Marquis Teague,2018,-4.162876512,-2.053098417,-6.215974929,-0.128583005
Mirza Teletovic,2014,1.797174118,-1.914061711,-0.116887593,2.226477061
Mirza Teletovic,2015,-1.860497919,0.943317589,-0.917180331,0.8565106
Mirza Teletovic,2016,2.166595889,-1.708909282,0.457686607,2.779283949
Mirza Teletovic,2017,-0.734966206,-2.108438373,-2.843404579,-0.071848142
Mirza Teletovic,2018,0.615338196,-2.111022637,-1.495684442,0.102288351
Sebastian Telfair,2015,-3.32276467,-0.059175408,-3.381940078,-0.103810922
Garrett Temple,2014,-3.514850186,2.331676621,-1.183173565,0.546449969
Garrett Temple,2015,-1.649018746,0.426724868,-1.222293878,0.602608795
Garrett Temple,2016,-1.337697622,1.976842668,0.639145045,3.379328662
Garrett Temple,2017,-0.654629598,1.90868652,1.254056922,3.539378331
Garrett Temple,2018,-1.505028617,1.233267202,-0.271761415,2.034433488
Garrett Temple,2019,-2.437885162,0.799188925,-1.638696237,1.179953139
Milos Teodosic,2018,0.014626813,-1.769847373,-1.75522056,0.582290041
Milos Teodosic,2019,0.253701141,-3.62310483,-3.369403689,-0.048387037
Jared Terrell,2019,-8.426033139,-3.417257965,-11.8432911,-0.51916808
Emanuel Terry,2019,-0.261686979,0.983518096,0.721831117,0.041038437
Jason Terry,2014,-0.090432151,-3.398029846,-3.488461997,-0.215180268
Jason Terry,2015,0.578381273,-0.241532535,0.336848738,3.397750231
Jason Terry,2016,0.168627552,-2.87423128,-2.705603728,0.028641963
Jason Terry,2017,0.468151282,1.160371274,1.628522556,3.183763466
Jason Terry,2018,-0.864613042,0.018140623,-0.84647242,0.831655913
Hasheem Thabeet,2014,-8.064767507,-2.043537263,-10.10830477,-0.749821236
Daniel Theis,2018,-1.749941678,2.070802777,0.320861099,1.472894456
Daniel Theis,2019,-1.271751741,0.181687606,-1.090064135,0.80660558
Adonis Thomas,2014,3.308346586,0.170779835,3.479126421,0.118405232
Isaiah Thomas,2014,3.493713957,0.394508176,3.888222133,8.506230547
Isaiah Thomas,2015,4.440380956,-2.70738864,1.732992316,4.265628418
Isaiah Thomas,2016,4.125978973,-1.000489829,3.125489144,8.663379887
Isaiah Thomas,2017,7.505316284,-3.309829879,4.195486405,11.05819682
Isaiah Thomas,2018,0.140057418,-3.058439382,-2.918381964,-0.083005322
Isaiah Thomas,2019,-4.449749402,-0.898724573,-5.348473975,-0.243774756
Khyri Thomas,2019,-4.965316139,0.833979368,-4.13133677,-0.139590367
Lance Thomas,2014,-4.921175884,-4.593990139,-9.515166023,-0.144427418
Lance Thomas,2015,-3.998964009,-1.724964789,-5.723928798,-2.257379233
Lance Thomas,2016,-0.938809846,0.022254925,-0.916554921,1.22358849
Lance Thomas,2017,-2.628877207,-1.90954118,-4.538418387,-0.87731631
Lance Thomas,2018,-3.021069164,0.043161907,-2.977907257,-0.156315663
Lance Thomas,2019,-4.300825548,-1.011994244,-5.312819792,-1.019334861
Malcolm Thomas,2014,-7.087070416,-5.9346285,-13.02169892,-0.328712638
Malcolm Thomas,2015,-5.04681375,-6.348432786,-11.39524654,-0.863068872
Tyrus Thomas,2015,6.809493999,-13.98552602,-7.176032026,-0.015635203
Hollis Thompson,2014,-0.422630599,-3.018584402,-3.441215001,-0.613749898
